id,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
1298,"痛苦,记忆,具象,破碎,柔软,失眠,联结,构",mood_emo,scene_universal,style_abstract|style_symbol_deco,purpose_show_mood,theme_night_mood,relation_solo,length_short,3,,rating_clean,痛苦|记忆|破碎|失眠,v1.0,True,,
1299,"建,孤独,喧嚣,夜,绮丽,烟花,诡谲,雨,失",mood_mysterious,scene_night,style_abstract|style_symbol_deco,purpose_show_mood,theme_night_mood,relation_solo,length_short,3,,rating_clean,孤独|喧嚣|夜|烟花|雨,v1.0,True,,
1300,"重,坠落,模糊,自由,虚无,蝉鸣,悲伤,思",mood_emo,scene_universal,style_abstract|style_symbol_deco,purpose_show_mood,theme_night_mood,relation_solo,length_short,3,,rating_clean,失重|坠落|模糊|自由|虚无,v1.0,True,,
1301,"绪,幻想,眩晕,昏黄,耳鸣,冰冷,乡愁其次,",mood_emo,scene_universal,style_abstract,purpose_show_mood,theme_nostalgia,relation_none,length_short,3,,rating_clean,乡愁,v1.0,True,,
1302,"在文案中加入一些具象的事物,抽象的联想,具体",mood_reflective,scene_universal,style_abstract,purpose_show_mood,,relation_none,length_short,2,,rating_clean,文案|具象|抽象,v1.0,True,,
1303,但生僻的地名等。,mood_reflective,scene_universal,style_abstract,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,地名,v1.0,True,,
1304,“我不要短暂的惊鸿”,mood_mysterious,scene_universal,style_quote,purpose_cool_pose,,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,,v1.0,True,,
1305,“先有自我 才无枷锁”,mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_freedom|theme_self_love,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,自我|枷锁,v1.0,True,,
1306,“让花成花让树成树”,mood_peaceful,scene_universal,style_quote,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,花|树,v1.0,True,,
1307,“可以脆弱可以是不完美的”,mood_healing,scene_universal,style_quote,purpose_heal_self,theme_self_love,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,脆弱|不完美,v1.0,True,,
1308,“逃离世俗是刻在身体里的史诗”,mood_mysterious,scene_universal,style_quote,purpose_cool_pose,theme_freedom,relation_none,length_ultra_short,4,format_has_quotes,rating_clean,世俗|史诗,v1.0,True,,
1309,“任君凭栏我栖春山”,mood_romantic,scene_nature,style_quote|style_poetic,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,春山,v1.0,True,,
1310,“与你续写春诗”,mood_romantic,scene_universal,style_quote|style_poetic,purpose_subtle_love,theme_love|theme_season_spring,relation_crush,length_ultra_short,3,format_has_quotes,rating_clean,春诗,v1.0,True,,
1311,"“call me by your name.”
雨下得好大
你理应是在屋子里",mood_romantic,scene_night,style_cn_en_mix|style_poetic,purpose_subtle_love,theme_love|theme_rainy,relation_crush,length_short,3,format_has_english|format_has_quotes,rating_clean,雨|屋子,v1.0,True,,
1312,但我怕你被其他东西淋湿,mood_healing,scene_universal,style_minimal,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,2,,rating_clean,雨,v1.0,True,,
1313,"岁月之类,人群之类 ——叶青《大雨》",mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_short,2,,rating_clean,岁月|人群,v1.0,True,,
1314,"情之一字,熏神染骨,误尽苍生。 ——李碧华《青蛇》",mood_literary,scene_universal,style_quote,purpose_show_mood,theme_love|theme_philosophy,relation_none,length_short,3,,rating_clean,情|苍生,v1.0,True,,
1315,"你走后,泄了一地的爱没人要,把我独留在风雨中 ——邱妙津《鳄鱼手记》",mood_emo,scene_universal,style_quote,purpose_show_mood,theme_love|theme_nostalgia,relation_none,length_short,4,,rating_clean,风雨|爱,v1.0,True,,
1316,"生锈的感情又逢落雨天,思想在烟圈里捉迷藏。 ——刘以鬯《酒徒》",mood_emo,scene_rainy,style_quote,purpose_show_mood,theme_rainy|theme_nostalgia,relation_none,length_short,3,,rating_clean,感情|落雨天|烟圈,v1.0,False,id=1316: 非法标签 scene=scene_rainy,
1317,"将来我想起你,生命里必然有一段无可弥补的空白 —— 黄碧云《无爱纪》",mood_emo,scene_universal,style_quote,purpose_show_mood,theme_love|theme_nostalgia,relation_none,length_short,3,,rating_clean,空白,v1.0,True,,
1318,"你说你已经把我供到神坛上了,可炉里烧的却是别人的香火,我要到哪里翻找我的信仰。",mood_emo,scene_universal,style_essay,purpose_show_mood,theme_love,relation_none,length_short,4,,rating_clean,神坛|香火|信仰,v1.0,True,,
1319,什么时候一起去看樱花做成的海,mood_romantic,scene_nature,style_poetic,purpose_subtle_love,theme_love|theme_season_spring,relation_crush,length_ultra_short,3,,rating_clean,樱花|海,v1.0,True,,
1320,什么时候一起散步那条长长的海岸,mood_romantic,scene_nature,style_poetic,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,3,,rating_clean,海岸,v1.0,True,,
1321,什么时候我们相爱 ——林婉瑜《开始》,mood_romantic,scene_universal,style_quote,purpose_subtle_love,theme_love,relation_crush,length_short,3,,rating_clean,相爱,v1.0,True,,
1322,"遗憾像什么?像身上一颗小小的痣,只有自己才知道位置及浮现的过程。 ——简媜《烟波蓝》",mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_nostalgia|theme_philosophy,relation_none,length_medium,2,,rating_clean,遗憾|痣,v1.0,True,,
1323,"请听我说:
一旦有机会往上走千万不要觉得自己干不了",mood_energetic,scene_universal,style_colloquial,purpose_heal_self,theme_growth,relation_none,length_short,3,,rating_clean,机会,v1.0,True,,
1324,成长最快的方式就是硬着头皮上,mood_energetic,scene_universal,style_colloquial,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,成长,v1.0,True,,
1325,所有的机遇都藏在你的恐惧里,mood_energetic,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,机遇|恐惧,v1.0,True,,
1326,"陈绮贞的歌就像夏夜海水,冻得人嘴唇发紫,但即使打颤也要和海水一起等天黑。",mood_literary,scene_music,style_essay,purpose_show_mood,theme_night_mood|theme_season_spring,relation_none,length_short,3,,rating_clean,陈绮贞|夏夜|海水,v1.0,True,,
1327,"像不起眼的内向少女的心,极致细腻、寂寞,但也有青春期少女的神经质和暗黑一面。",mood_literary,scene_universal,style_essay,purpose_show_mood,,relation_none,length_short,3,,rating_clean,内向|少女|寂寞|神经质,v1.0,True,,
1328,"观我旧往,同我仰春。",mood_reflective,scene_universal,style_poetic,purpose_show_mood,theme_season_spring|theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,旧往|春,v1.0,True,,
1329,"释:回顾我过去的岁月,和我起迎接春天,无论过去有多少得失和遗憾,都应该放下包袱,以崭新的姿态迎接属于我们的新的春天和新的开始。",mood_healing,scene_universal,style_essay,purpose_heal_self,theme_season_spring|theme_growth,relation_none,length_medium,2,,rating_clean,春天|开始,v1.0,True,,
1330,"我爱你的破碎,胜过爱你的完美",mood_romantic,scene_universal,style_quote,purpose_subtle_love,theme_love|theme_self_love,relation_crush,length_ultra_short,3,,rating_adult_hint,破碎|完美,v1.0,True,,
1331,"你诞生于虚拟,但存在于我的真实",mood_romantic,scene_universal,style_abstract,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,3,,rating_clean,虚拟|真实,v1.0,True,,
1332,"大摆钟下寄快递,一边摆一边寄",mood_humor,scene_daily,style_colloquial,purpose_complain,,relation_none,length_ultra_short,4,,rating_clean,大摆钟|快递,v1.0,True,,
1333,"浪漫和悲观并不冲突,我时常消极又觉得生活很美好",mood_reflective,scene_universal,style_essay,purpose_show_mood,theme_philosophy,relation_none,length_short,3,,rating_clean,浪漫|悲观|生活,v1.0,True,,
1334,"我会搞砸一切,并坐在美丽的废墟上休息一整天",mood_humor,scene_universal,style_abstract,purpose_cool_pose,theme_self_love,relation_none,length_short,4,,rating_clean,废墟,v1.0,True,,
1335,"我全部的野心,就是自由一生。",mood_energetic,scene_universal,style_minimal,purpose_cool_pose,theme_freedom,relation_none,length_ultra_short,4,,rating_clean,野心|自由,v1.0,True,,
1336,"不必飞太高,做一只笨鸟",mood_healing,scene_universal,style_poetic,purpose_heal_self,theme_self_love,relation_none,length_ultra_short,2,,rating_clean,笨鸟,v1.0,True,,
1337,"不执所求,将有所得",mood_peaceful,scene_universal,style_minimal,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,所求|所得,v1.0,True,,
1338,人生缓缓自有答案,mood_peaceful,scene_universal,style_minimal,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,人生|答案,v1.0,True,,
1339,"“我总幻想,",mood_reflective,scene_universal,style_quote,purpose_show_mood,,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,幻想,v1.0,True,,
1340,活在永远都是六月的世界会是什么模样。”,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_season_spring,relation_none,length_short,2,format_has_quotes,rating_clean,六月,v1.0,True,,
1341,"蒙哥马利写《绿山墙的安妮》的时候,",mood_literary,scene_universal,style_essay,purpose_show_mood,,relation_none,length_short,2,,rating_clean,蒙哥马利|绿山墙的安妮,v1.0,True,,
1342,写下来这样缱绻的疑问。,mood_literary,scene_universal,style_essay,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,疑问,v1.0,True,,
1343,六月。世界重启。,mood_energetic,scene_universal,style_minimal,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,3,,rating_clean,六月|世界,v1.0,True,,
1344,"充沛的盛夏刚刚露出端倪,",mood_energetic,scene_nature,style_poetic,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,3,,rating_clean,盛夏,v1.0,True,,
1345,干涸的灵魂迎来一年一次的雨季。,mood_healing,scene_nature,style_poetic,purpose_show_mood,theme_rainy,relation_none,length_ultra_short,3,,rating_clean,灵魂|雨季,v1.0,True,,
1346,"六月,没有谁会普通。",mood_energetic,scene_universal,style_minimal,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,3,,rating_clean,六月,v1.0,True,,
1347,"花叶繁花肆意盛放,每一场日落都独一无二,
雨下的河道满起来,绿色的芦苇亲吻水面,
大地捧着湿漉漉的绣球,
晚霞把湖泊烧成浓郁的疤痕,",mood_healing,scene_nature,style_poetic,purpose_share_life,theme_season_spring|theme_happiness,relation_none,length_medium,3,,rating_clean,花|日落|芦苇|绣球|晚霞,v1.0,True,,
1348,日子滚烫。,mood_energetic,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,日子,v1.0,True,,
1349,生命变得新鲜而轻盈。,mood_healing,scene_universal,style_poetic,purpose_show_mood,theme_growth,relation_none,length_ultra_short,2,,rating_clean,生命,v1.0,True,,
1350,"雾蓝色的风簇拥着我的卧室,轻枕着沉睡的梦,",mood_peaceful,scene_night,style_poetic,purpose_show_mood,theme_night_mood,relation_solo,length_short,2,,rating_clean,风|卧室|梦,v1.0,True,,
1351,白天和夜晚一样平静。,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,1,,rating_clean,,v1.0,True,,
1352,"我开始规律地运动,读书,食欲变得稳定,
所有的贪婪和求而不得都不再膨胀,",mood_peaceful,scene_daily,style_essay,purpose_heal_self,theme_growth|theme_self_love,relation_solo,length_short,2,,rating_clean,运动|读书,v1.0,True,,
1353,内心像一枚光洁的荔枝核。,mood_peaceful,scene_universal,style_poetic,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,荔枝,v1.0,True,,
1354,人生里的很多个六月其实都有相似感受。,mood_reflective,scene_universal,style_minimal,purpose_show_mood,theme_nostalgia,relation_none,length_short,2,,rating_clean,六月,v1.0,True,,
1355,"即使在年中,
被各种事项塞满的时间也会忽然慢下来,
有时候会想还没做完的事,浪费的诸多情感,
想许多并无意义的如果,
更多的时候,只是看时间从流云里穿过,",mood_reflective,scene_universal,style_essay,purpose_show_mood,theme_philosophy,relation_none,length_medium,2,,rating_clean,时间|流云,v1.0,True,,
1356,时间只是心的缝隙。,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,时间,v1.0,True,,
1357,"感觉前所未有地充沛,",mood_energetic,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
1358,感知像雨水一样溢了出来。,mood_healing,scene_universal,style_poetic,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,雨水,v1.0,True,,
1359,"公园里的草木闻得见香气,
云朵像飞鸟的痕迹,",mood_healing,scene_nature,style_poetic,purpose_share_life,theme_season_spring,relation_none,length_short,2,,rating_mild_slang,公园|草木|云朵,v1.0,True,,
1360,散步的时间是香槟色的缎面质感。,mood_romantic,scene_nature,style_poetic,purpose_share_life,,relation_none,length_ultra_short,2,,rating_clean,散步,v1.0,True,,
1361,"人生缓慢,风也温柔,",mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,风,v1.0,True,,
1362,"每一天,每分每秒都是好天气。",mood_happy,scene_universal,style_minimal,purpose_show_mood,theme_sunny,relation_none,length_ultra_short,3,,rating_clean,好天气,v1.0,True,,
1363,"六月,风也不曾疲惫,",mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,2,,rating_clean,六月|风,v1.0,True,,
1364,漫游更是不必奔赴远方。,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
1365,"当日常的洗浴时光化作独属于自己的短途旅程,
在水汽与香气里放慢脚步,
关照躯体、安抚心绪,",mood_healing,scene_home,style_essay,purpose_heal_self,theme_self_love,relation_solo,length_medium,2,,rating_clean,洗浴|水汽|香气,v1.0,True,,
1366,便是与自我最温柔的相拥。,mood_healing,scene_universal,style_minimal,purpose_show_mood,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,,v1.0,True,,
1367,这场蓄意已久的漫游,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
1368,"从浴见 BATHFEEL「身体漫游」礼盒开始,",mood_healing,scene_home,style_minimal,purpose_share_life,,relation_none,length_short,2,format_has_english|format_has_quotes,rating_clean,浴见|礼盒,v1.0,True,,
1369,以一香一洗一护相伴六月时光,mood_healing,scene_home,style_minimal,purpose_share_life,theme_season_spring,relation_none,length_ultra_short,2,,rating_clean,六月,v1.0,True,,
1370,"柚林香片的清冽先一步漫开,",mood_healing,scene_home,style_poetic,purpose_share_life,,relation_none,length_ultra_short,2,,rating_clean,柚林香片|香气,v1.0,True,,
1371,浴室被清润香气裹着林间诗意;,mood_healing,scene_home,style_poetic,purpose_share_life,,relation_none,length_ultra_short,2,,rating_clean,浴室|香气,v1.0,True,,
