id,batch,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
3813,new,★☆☆☆☆开服到现在一个兑换码都没有,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,兑换码,v1.0,True,,
3814,new,★☆☆☆☆为什么有些地区一直不开放和平副本,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,和平,v1.0,True,,
3815,new,☆☆☆☆☆设定不是公转吗？怎么变成了围着公的转,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,公转,v1.0,True,,
3816,new,★☆☆☆☆女角色每个月有自动扣血的bug很烦,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji|format_has_english,rating_clean,女角色|bug,v1.0,True,,
3817,new,★☆☆☆☆666赵匡胤 一直不复刻当时又不说是限定,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,赵匡胤|复刻|限定,v1.0,True,,
3818,new,☆☆☆☆☆不是说零氪党也有福利吗，怎么我天天看氪金佬有福,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,零氪|氪金,v1.0,True,,
3819,new,★★★★★虽然是男性向游戏，但一起奋斗的女性同胞值得我给五星,mood_happy,scene_universal,style_abstract,purpose_share_life,theme_friendship,relation_friend,length_short,4,format_has_emoji,rating_clean,女性|五星,v1.0,True,,
3820,new,★☆☆☆☆随机性太高了，说是全自由游戏，其实开局属性影响很大,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,随机性|开局属性,v1.0,True,,
3821,new,☆☆☆☆☆逆天匹配机制 ，感觉自己有时候挺像项羽的，四面楚歌，四面都是楚声,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,匹配机制|项羽,v1.0,True,,
3822,new,不瞒你说我有挺多的追求者，比如说腾讯新闻，微信支付，天天给我发消息，微信福利官总是给我送礼物，小蓝和小黄天天提醒我吃饭，但是我都是拒绝的，我觉得女孩子最重要的还是专一吧,mood_humor,scene_universal,style_colloquial,purpose_humble_brag,,relation_none,length_long,4,,rating_clean,追求者|腾讯新闻|微信支付,v1.0,True,,
3823,new,双击太阳穴注销账号,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,太阳穴|注销,v1.0,True,,
3824,new,视力已经下降到无可救药的地步了 打开钱包却看不到钱,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_short,3,,rating_clean,视力|钱包,v1.0,True,,
3825,new,放假一定要熬夜，这样假期就会比别人多,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_short,3,format_has_location,rating_clean,熬夜|假期,v1.0,True,,
3826,new,清晨我的大脑最困，晌午双眼最困，黄昏身体最困，傍晚脑神经最困；从 7 点到 22 点，7 点全身最为困倦，8 点无比困，9 点贼困，10 点有些困，11 点挺困，12 点很困，13 点异常困，14 点特别困，15 点相当困，16 点巨困，17 点超级困，18 点十分困，19 点太困，20 点格外困，21 点分外困，22 点达到极度困的状态。,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_long,3,,rating_clean,困,v1.0,True,,
3827,new,不吵架，不谈恋爱，专心经营自己的傻子生活,mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_self_love,relation_solo,length_short,3,,rating_clean,吵架|恋爱,v1.0,True,,
3828,new,确诊为oppo型人格 干正事5分钟 玩手机俩小时,mood_humor,scene_universal,style_abstract,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_english,rating_clean,oppo|手机,v1.0,True,,
3829,new,一生一世一双人 一噶一哒一蛋仔,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,蛋仔,v1.0,True,,
3830,new,我呢等会就发一个收款码 然后说一些我过的很惨的话 你呢就往那个码里扫点钱 然后说一些安慰我的话懂了吗,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_medium,4,,rating_clean,收款码,v1.0,True,,
3831,new,你想怎么阴阳我都行 我的大脑从来不使用 非常光滑 你那无效的语言攻击只会从我光滑的大脑上滑溜溜地溜过 OK啊你也是直接不要哭了好吧,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_medium,4,format_has_english,rating_clean,大脑|光滑,v1.0,True,,
3832,new,人人都敬畏神，但我是神人，我会自畏,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,神|神人,v1.0,True,,
3833,new,天才在左疯子在右，我在中间——我是天子（即刻登基）,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,天才|疯子|天子,v1.0,True,,
3834,new,有代活吗我有点累替我活一会儿,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,代活,v1.0,True,,
3835,new,人生不是旷野是超市 超市了我也超市了你,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,4,,rating_mild_slang,旷野|超市,v1.0,True,,
3836,new,生活索然无味 尸体cos人类,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,format_has_english,rating_clean,尸体|人类,v1.0,True,,
3837,new,别人在外面搂搂抱抱 我在宿舍好的收到,mood_humor,scene_study,style_minimal,purpose_complain,,relation_solo,length_short,3,,rating_clean,宿舍|收到,v1.0,True,,
3838,new,每次充电玩手机我都感觉自己像是被绳栓住的狗,mood_humor,scene_home,style_abstract,purpose_complain,,relation_none,length_short,3,,rating_clean,充电|手机|狗,v1.0,True,,
3839,new,爱一个人是藏不住的，但是爱两个人必须要藏住,mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_love,relation_crush,length_short,3,,rating_clean,爱|藏,v1.0,True,,
3840,new,想玩水的朋友可以来我家洗碗,mood_humor,scene_home,style_minimal,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,玩水|洗碗,v1.0,True,,
3841,new,钻进了生活的圈套 好幸福,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,生活|圈套,v1.0,True,,
3842,new,精神小伙的反义词疲惫大爷,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,精神小伙|疲惫大爷,v1.0,True,,
3843,new,一直很尊重人民币 没偷 没抢 没有,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,人民币,v1.0,True,,
3844,new,感觉我的人生有点像一刀捅进了胳肢窝,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,,rating_clean,人生|胳肢窝,v1.0,True,,
3845,new,"""自拍了十几张之后觉得,人其实还是内在美更重要""",mood_humor,scene_selfie,style_quote,purpose_cool_pose,,relation_none,length_short,3,format_has_quotes,rating_clean,自拍|内在美,v1.0,True,,
3846,new,七年六班7.2作业 数：1.同步练习册42，43 2.书P62基础练习1～9（写作业本上） 语:1.第十六课课后字词一个三遍（写作业本上） 2.一张A4小卷（昨天发的）英：1.同步练习册51～53 2.背Unit4单词（明天考3.预习书P52 a3课文,mood_humor,scene_study,style_minimal,purpose_share_life,theme_growth,relation_none,length_long,3,format_has_english,rating_clean,作业|数学|语文|英语,v1.0,True,,
3847,new,每晚都被手机狠狠地玩晕精疲力尽后才缓缓睡下好爽好喜欢,mood_humor,scene_night,style_colloquial,purpose_complain,theme_night_mood,relation_none,length_short,3,,rating_clean,手机|睡,v1.0,True,,
3848,new,你觉得对的事情你就去做，觉得不对的事情就偷偷去做,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,对|错,v1.0,True,,
3849,new,一辈子很短但没关系周一很长,mood_humor,scene_work,style_minimal,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,周一,v1.0,True,,
3850,new,"""本来想跪下来求自己不要再说那些缺爱的话了,结果一跪下来发现属性觉醒了""",mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_solo,length_short,4,format_has_quotes,rating_clean,,v1.0,True,,
3851,new,我现在这个状态特别适合去幼儿园，喜欢吃饭喜欢睡觉喜欢玩，听得懂话又不怎么吵，还会自己上厕所,mood_humor,scene_daily,style_colloquial,purpose_show_mood,,relation_solo,length_medium,3,,rating_clean,幼儿园,v1.0,True,,
3852,new,我到底是淡淡的还是前额叶受损了,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_solo,length_ultra_short,2,,rating_clean,,v1.0,True,,
3853,new,此刻 作为太乙真人的我遇到了我的飞天猪,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_solo,length_short,3,,rating_clean,太乙真人|飞天猪,v1.0,True,,
3854,new,我是一个机关算尽的人 但由于数学太差 全部算错了,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_solo,length_short,3,,rating_clean,数学,v1.0,True,,
3855,new,敢耍老子 你等着 我明天就忘了,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_mild_slang,,v1.0,True,,
3856,new,今天敢回一个6，明天就敢找两个3,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3857,new,骂我低脂的人你脂肪未必有我多,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_mild_slang,脂肪,v1.0,True,,
3858,new,风雪压我两三年，加在一起是五年,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3859,new,幸福的秘诀是拥有苹果时只在意苹果 可谁曾想我是安卓,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,苹果|安卓,v1.0,True,,
3860,new,我不是个好丈夫，不是个好父亲，也不是个好儿子，那又怎样呢，我一个女孩子,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_solo,length_short,4,,rating_clean,,v1.0,True,,
3861,new,胡萝卜说白了就是白萝卜,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,2,,rating_clean,胡萝卜|白萝卜,v1.0,True,,
3862,new,这届网友还是太有梗了哈哈哈哈,mood_happy,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,4,,rating_clean,网友,v1.0,True,,
3863,new,最近我几乎是废学忘学的在寝室食,mood_humor,scene_study,style_abstract,purpose_complain,,relation_solo,length_ultra_short,3,,rating_clean,寝室,v1.0,True,,
3864,new,怒然大波，小发雷霆,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3865,new,小彻小悟，小功告成,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3866,new,作息已经乱到可以把上午从人生中删除了,mood_humor,scene_daily,style_abstract,purpose_complain,,relation_solo,length_short,3,,rating_clean,上午,v1.0,True,,
3867,new,给老年人生回忆攒素材ing,mood_humor,scene_daily,style_minimal,purpose_show_mood,,relation_solo,length_ultra_short,2,format_has_english,rating_clean,老年,v1.0,True,,
3868,new,在喜欢的氛围里享受所有,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_solo,length_ultra_short,2,,rating_clean,,v1.0,True,,
3869,new,看到不点赞 奖励个张翰,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,张翰,v1.0,True,,
3870,new,今年的脑子会比去年的好使吗,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_solo,length_ultra_short,2,,rating_clean,脑子,v1.0,True,,
3871,new,很内向醒来不敢出被窝.,mood_humor,scene_daily,style_minimal,purpose_show_mood,,relation_solo,length_ultra_short,2,,rating_clean,被窝,v1.0,True,,
3872,new,24小时分享生活屁事的女孩,mood_happy,scene_daily,style_colloquial,purpose_share_life,,relation_solo,length_ultra_short,3,,rating_clean,,v1.0,True,,
3873,new,东拼西凑也蛮新鲜的,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
3874,new,揣着一口袋的开心满载而归,mood_happy,scene_universal,style_minimal,purpose_show_mood,theme_happiness,relation_solo,length_ultra_short,3,,rating_clean,开心,v1.0,True,,
3875,new,得闲露一露提高知名度,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3876,new,脖子好痒感觉缺个绳子,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_solo,length_ultra_short,3,,rating_adult_hint,脖子|绳子,v1.0,True,,
3877,new,生活扇我巴掌 我偷偷爽,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_solo,length_ultra_short,3,,rating_clean,,v1.0,True,,
3878,new,说话难听肯定是我故意的啊,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3879,new,谁都可以是0但是你不可以我的钱包,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,4,,rating_adult_hint,钱包,v1.0,True,,
3880,new,老师我有点舒服想请几天假再舒服舒服,mood_humor,scene_study,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,老师|假,v1.0,True,,
3881,new,有没有人喜欢体育生我上过几节体育课,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,3,,rating_clean,体育生|体育课,v1.0,True,,
3882,new,早上刚起床 就有一股想睡午觉的冲动,mood_humor,scene_daily,style_colloquial,purpose_complain,,relation_solo,length_short,2,,rating_clean,早上|午觉,v1.0,True,,
3883,new,纯爱已经满足不了我了我需要纯金,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,纯爱|纯金,v1.0,True,,
3884,new,摆烂23小时59分55秒愧疚5秒,mood_humor,scene_daily,style_abstract,purpose_complain,,relation_solo,length_short,3,,rating_clean,,v1.0,True,,
3885,new,牙好疼一定有人在嚼碎嘴子,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_solo,length_ultra_short,3,,rating_clean,牙,v1.0,True,,
3886,new,两个朋友吵架了 不管我怎么劝他们就是不肯打,mood_humor,scene_social,style_colloquial,purpose_complain,theme_friendship,relation_friend,length_short,3,,rating_clean,朋友,v1.0,True,,
