id,text,tags
5496,"感知像雨水一样溢了出来。","{""mood"": [""mood_healing""], ""scene"": [""scene_universal""], ""style"": [""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""雨水""]}"
5497,"公园里的草木闻得见香气,
云朵像飞鸟的痕迹,","{""mood"": [""mood_healing""], ""scene"": [""scene_nature""], ""style"": [""style_poetic""], ""purpose"": [""purpose_share_life""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""公园"", ""草木"", ""云朵""]}"
5498,"散步的时间是香槟色的缎面质感。","{""mood"": [""mood_romantic""], ""scene"": [""scene_nature""], ""style"": [""style_poetic""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""散步""]}"
5499,"人生缓慢,风也温柔,","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""风""]}"
5500,"每一天,每分每秒都是好天气。","{""mood"": [""mood_happy""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_sunny""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""好天气""]}"
5501,"六月,风也不曾疲惫,","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""六月"", ""风""]}"
5502,"漫游更是不必奔赴远方。","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_freedom""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": []}"
5503,"当日常的洗浴时光化作独属于自己的短途旅程,
在水汽与香气里放慢脚步,
关照躯体、安抚心绪,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_essay""], ""purpose"": [""purpose_heal_self""], ""theme"": [""theme_self_love""], ""relation"": ""relation_solo"", ""tone_level"": 2, ""keywords"": [""洗浴"", ""水汽"", ""香气""]}"
5504,"便是与自我最温柔的相拥。","{""mood"": [""mood_healing""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_self_love""], ""relation"": ""relation_solo"", ""tone_level"": 2, ""keywords"": []}"
5505,"这场蓄意已久的漫游","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_freedom""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": []}"
5506,"从浴见 BATHFEEL「身体漫游」礼盒开始,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""浴见"", ""礼盒""]}"
5507,"以一香一洗一护相伴六月时光","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""六月""]}"
5508,"柚林香片的清冽先一步漫开,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_poetic""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""柚林香片"", ""香气""]}"
5509,"浴室被清润香气裹着林间诗意;","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_poetic""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""浴室"", ""香气""]}"
5510,"沐浴油随着温水乳化,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""沐浴油"", ""温水""]}"
5511,"一边洗去疲惫、一边柔润肌肤;","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""疲惫"", ""肌肤""]}"
5512,"果酸身体油肤感薄而润,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""果酸身体油""]}"
5513,"酸和油的奇妙搭配,让肌肤纵享丝滑。","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""酸"", ""油"", ""肌肤""]}"
5514,"在这个夏季,","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""夏季""]}"
5515,"让身体在日常洗护里自在漫游。","{""mood"": [""mood_healing""], ""scene"": [""scene_home""], ""style"": [""style_minimal""], ""purpose"": [""purpose_share_life""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""身体"", ""洗护""]}"
5516,"只是感受到自己有好好吃饭,","{""mood"": [""mood_peaceful""], ""scene"": [""scene_daily""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""吃饭""]}"
5517,"快到破晓时冰凉的风将我的躯体包裹。","{""mood"": [""mood_peaceful""], ""scene"": [""scene_night""], ""style"": [""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_night_mood""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""破晓"", ""风""]}"
5518,"只是在这样均等的时间里将自己妥帖安放,
既不怀念,也不总结,","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_essay""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""时间""]}"
5519,"平静地像时间海里的一个浮标。","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""时间"", ""浮标""]}"
5520,"只是如此活着,在六月,","{""mood"": [""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""六月""]}"
5521,"觉得这样活一生也很好,活一瞬间也值得。","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": []}"
5522,"等待盛夏如瀑布般从生命里淋下。","{""mood"": [""mood_energetic""], ""scene"": [""scene_universal""], ""style"": [""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_season_spring""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""盛夏"", ""瀑布""]}"
5523,"太执着于把话说清楚也是一种创伤","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": []}"
5524,"你要记得,你的命运悬在刀尖上,而刀尖得永远向前。愿你在冷铁卷刃前,得以窥见天光。——《有匪》","{""mood"": [""mood_energetic""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 4, ""keywords"": [""命运"", ""刀尖""]}"
5525,"如果你站在童年的位置瞻望未来,你会说你前途未卜,你会说你前途无量;但要是你站在终点看你生命的轨迹,你看到的只有一条路,你就只能看到一条命定之路,不知道命运是什么,才知道什么是命运。——史铁生《务虚笔记》","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运"", ""童年""]}"
5526,"你应是有东流的宿命,就别在此结冰 ——闪灵","{""mood"": [""mood_mysterious""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_cool_pose""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 4, ""keywords"": [""命运"", ""东流"", ""结冰""]}"
5527,"我看到我的命运了","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运""]}"
5528,"可我不喜欢那样","{""mood"": [""mood_emo""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": []}"
5529,"所以就想逃跑 ——麦克福尔 | 时空摆渡人","{""mood"": [""mood_emo""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_freedom""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""逃跑""]}"
5530,"人会在逃避命运的路上","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运""]}"
5531,"遇见自己的命运","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运""]}"
5532,"那才是你所选择的","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": []}"
5533,"真正属于你的命运","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_minimal""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运""]}"
5534,"而逃离之前的命运并不是命运是枷锁 ——俄狄浦斯王","{""mood"": [""mood_reflective""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 4, ""keywords"": [""命运"", ""枷锁""]}"
5535,"凡人百年,爱是秩序外的一瞬间。 ——维维夜航","{""mood"": [""mood_romantic""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""爱"", ""秩序""]}"
5536,"我们不要在这里,跟我回去十八岁,躲到台大校园杜鹃花丛下,不要被命运找到。 ——《相逢在异国的夏日午后》","{""mood"": [""mood_romantic""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_nostalgia"", ""theme_freedom""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""十八岁"", ""杜鹃花""]}"
5537,"命运犹如险棋,无数时间线,无尽可能性,终于交织向你。 ——五月天《如果我们不曾相遇》","{""mood"": [""mood_romantic""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""命运"", ""时间线""]}"
5538,"那时的我还不懂得,逆流而上的他,是怀着怎样深切的绝望和浓烈的爱意向顺流而下的我,道着诀别。 ——《古相思曲》","{""mood"": [""mood_emo""], ""scene"": [""scene_universal""], ""style"": [""style_quote""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_nostalgia""], ""relation"": ""relation_none"", ""tone_level"": 4, ""keywords"": [""逆流而上"", ""诀别""]}"
5539,"我有种感觉,你好像在等什么人,
你要守在玻璃浦的大海边,","{""mood"": [""mood_literary"", ""mood_romantic""], ""scene"": [""scene_nature""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_travel_wander""], ""relation"": ""relation_crush"", ""tone_level"": 2, ""keywords"": [""玻璃浦"", ""大海"", ""等人""]}"
5540,"直到那个人回来。 ——《盛夏的方程式》","{""mood"": [""mood_literary"", ""mood_romantic""], ""scene"": [""scene_nature""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_travel_wander""], ""relation"": ""relation_crush"", ""tone_level"": 2, ""keywords"": [""回来"", ""盛夏"", ""方程式""]}"
5541,"“此阴司泉路,你寿未终,何故至此?” “适闻有一故人已死,遂寻访至此,不觉迷途。” “故人是谁?” “姑苏林黛玉。” ——《红楼梦》","{""mood"": [""mood_literary"", ""mood_emo""], ""scene"": [""scene_universal""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_love"", ""theme_nostalgia"", ""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""阴司泉路"", ""故人"", ""林黛玉"", ""红楼梦""]}"
5542,"水一向都是那么冷,不过死去的人仍旧在呢喃。我这一生实在是离岸边太远,以至于求救时,像是在挥手。 ——史蒂威·史密斯《不是挥手而是求救》","{""mood"": [""mood_emo"", ""mood_literary""], ""scene"": [""scene_universal""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy"", ""theme_night_mood""], ""relation"": ""relation_none"", ""tone_level"": 3, ""keywords"": [""水"", ""冷"", ""死去"", ""岸边"", ""求救""]}"
5543,"命如山,运似轻舟,世间沧海。 ——李健","{""mood"": [""mood_reflective"", ""mood_peaceful""], ""scene"": [""scene_universal""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_philosophy"", ""theme_growth""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""命"", ""运"", ""沧海""]}"
5544,"明明明月是前身,回头成一笑,清冷几千春。 ——陈曾寿《临江仙》","{""mood"": [""mood_literary"", ""mood_emo""], ""scene"": [""scene_universal""], ""style"": [""style_quote"", ""style_poetic""], ""purpose"": [""purpose_show_mood""], ""theme"": [""theme_night_mood"", ""theme_philosophy""], ""relation"": ""relation_none"", ""tone_level"": 2, ""keywords"": [""明月"", ""前身"", ""清冷"", ""春""]}"
